"G—mez Villegas, Nicanor","Gregorio de Nazianzo en Constantinopla : ortodoxia, heterodoxia y rŽgimen teodosiano en una capital cristiana.",===> Solicitar a/por: DIMED: CAEBIZ S1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cruz Palma, Oscar de la; Arce Solocerno, Juan de","Barlaam et Iosophat versi—n vulgata latina con la traducci—n castellana de Juan de Arce Solorceno, 1608.",===> Solicitar a/por: DIMED: CAEBIZ S1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MenŽndez y Pelayo, Marcelino",Historia de los heterodoxos espa–oles.,===> Solicitar a/por: DIMED: W2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brown, Raymond E.",The death of the Messiah from Gethsemane to the Grave : a commentary on the passion narratives in the four gospels.,===> Solicitar a/por: DIMED: CAEBIZ S1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hunger, Herbert",Schreiben und lesen in Byzanz : die byzantinische Buchkultur.,===> Solicitar a/por: DIMED: CAEBIZ S1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Greenfield, Richard P.H., ed.",The life of Lazaros of Mt. Galesion : an eleventh century pillar saint.,===> Solicitar a/por: DIMED: CAEBIZ S1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Baumstark, Anton",Geschichte der syrischen Literatur mit Ausschlub der christlich palŠstinensischen Texte.,===> Solicitar a/por: DIMED: CAEBIZ S1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dardas, Anastasios N.",The foundation and work of the Trampantzion Gymnasium at Siatista under the supervision of the Church.,===> Solicitar a/por: DIMED: CAEBIZ S2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alexiou, Margaret",The ritual lament in Greek tradition.,===> Solicitar a/por: DIMED: CAEBIZ S2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"S‡nchez Albornoz, Claudio. Universidad de Buenos Aires. Facultad de Filosof’a y Letras. Instituto de Historia de Espa–a",Despoblaci—n y repoblaci—n del Valle del Duero.,===> Solicitar a/por: DIMED: W2 (CAEBIZ S2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gasparis, Charalambos. National Hellenic Research Foundation. Institute for Bizantine Research",Land and peasants in Medieval Crete 13th - 14th c.,===> Solicitar a/por: DIMED: CAEBIZ S3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Russo, Francesco",Bibliografia gioachimita.,===> Solicitar a/por: DIMED: W2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Koehler, Ludwig; Baumgartner, Walter",The Hebrew and Aramaic lexicon of the Old Testament.,===> Solicitar a/por: DIMED: CAEBIZ S3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Saint Thierry, Guillermo de",Carta de oro : carta a los Hermanos de Mont Dieu : actualizada para lectores del siglo XXI.,===> Solicitar a/por: DIMED: D0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hlawitschka, Eduard","Konradiner-Genealogie, unstatthafte Verwandtenehen und spŠtottonisch-fru_hsalische Thronbesetzungspraxis : Ein Ru_ckblick auf 25 Jahre Forschungsdisput.",===> Solicitar a/por: DIMED: D0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Weif, Stefan","Rechnungswesen und Buchhaltung des Avignoneser Papsttums, 1316-1378: Eine Quellenkunde.",===> Solicitar a/por: DIMED: D0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Armi, C. Edson",Masons and sculptors in romanesque Burgundy : the new aesthetic of Cluny III : illustrations.,===> Solicitar a/por: DIMED: D0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Armi, C. Edson",Masons and sculptors in romanesque Burgundy : the new aesthetic of Cluny III : text.,===> Solicitar a/por: DIMED: D0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SabatŽ, Flocel, ed.; Denjean, Claude, ed.",ChrŽtiens et juifs au Moyen Age : sources pour la recherche d'une relation permanente.,===> Solicitar a/por: DIMED: D0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
International Society for the History of Medicine.,Vesalius. Acta Internationalie Historiae Medicinae : Official Journal of the International Society for the History of Medicine.,===> Solicitar a/por: DEGIP: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hansen, Gu_nther Christian",Theodoros anagnostes kirchengeschichte.,===> Solicitar a/por: DIMED:S3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Taft, Robert F., ed.",The Christian east : its institutions and its thought : a critical reflection.,===> Solicitar a/por: DIMED:S3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidad de Buenos Aires. Facultad de Filosof’a y Letras. Instituto de Historia de Espa–a,Estudios en homenaje a don Claudio S‡nchez Albornoz en sus noventa a–os.,===> Solicitar a/por: DIMED:S3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Saebo, Magne","Hebrew Bible, Old Testament : the history of its interpretation.",===> Solicitar a/por: DIMED: CAEBIZ S3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National Hellenic Research Foundation. Institute for Byzantine Research,The dark centuries of Byzantium : 7th-9th c.,===> Solicitar a/por: DIMED: CAEBIZ S3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Agathias; Frendo, Joseph D., trad.",The histories.,===> Solicitar a/por: DIMED: CAEBIZ S3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ignatios, the Deacon; Mango, Cyril, ed",The correspondence of Ignatios the Deacon.,===> Solicitar a/por: DIMED: CAEBIZ S3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dennis, George T., ed.",Three Byzantine military treatises.,===> Solicitar a/por: DIMED: CAEBIZ S3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BŽnou, Lisa",Le codex B du Monastre Saint Jean Prodrome (Serrs) A : XIIIe-XVe sicles.,===> Solicitar a/por: DIMED: CAEBIZ S3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Recanati, Emanuel",Dizionario ebraico caldaico ed italiano ad uso delle scuole contenente tutte le frasi della Bibbia.,===> Solicitar a/por: DIMED: CAEBIZ S3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BrŽhier, Louis",Vie et mort de Byzance : avec 4 cartes et 12 planches hors texte.,===> Solicitar a/por: DIMED: CAEBIZ S054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Preger, Theodorus",Scriptores originum constantinopolitanarum.,===> Solicitar a/por: DIMED: CAEBIZ S3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tovar, Antonio. Argentina. Ministerio de Educaci—n. Universidad de Buenos Aires. Facultad de Filosof’a y Letras",Estudios sobre las primitivas lenguas hisp‡nicas.,===> Solicitar a/por: DIMED: W2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Santos, Estilaque Ferreira dos",Todo o bem que a velha tem : o Brasil no pensamento diplom‡tico portuguŽs do sŽculo XVIII.,===> Solicitar a/por: DIMED: W2 (CAEBIZ S3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Silva, Gilvan Ventura da, comp.",Religiao e pensamento pol’tico no mundo antigo: entre a tradiao cl‡ssica e a crist‡.,===> Solicitar a/por: DIMED: W2 (CAEBIZ S3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Grousset, RenŽ",Histoire de l'ArmŽnie des origines ˆ 1071.,===> Solicitar a/por: DIMED: CAEBIZ S4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Frishman, Judith, ed.; Rompay, Lucas van, ed.",The Book og Genesis in jewish and oriental christian interpretation: a collection of essays.,===> Solicitar a/por: DIMED: CAEBIZ S4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Monfasani, John",Byzantine scholars in Renaissance Italy : Cardinal Bessarion and other emigrŽs.,===> Solicitar a/por: DIMED: CAEBIZ S4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Psellus, Michael",[Historia Syntomos. English and Greek] -o- Michaelis Pselli Historia syntomos.,===> Solicitar a/por: DIMED: CAEBIZ S4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lampsidis, Odysseus",Constanini Manassis breviarum chronicum.,===> Solicitar a/por: DIMED: CAEBIZ S4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Karpozilos, Apostolos",The letters of Ioannes Mauropous metropolitan of Euchaita.,===> Solicitar a/por: DIMED: CAEBIZ S4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Garcin, Jean Claude","Espaces, pouvoir et idŽologies de l'Egypte mŽdiŽvale.",===> Solicitar a/por: DIMED: CAEBIZ S4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cameron, Averil, ed.; Conrad, Lawrence I., ed.",The Byzantine and Early Islamic Near East : papers of the First Workshop on Late Antiquity and Early Islam.,===> Solicitar a/por: DIMED: CAEBIZ S4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brock, Sebastian",Syriac perspectives on late antiquity.,===> Solicitar a/por: DIMED: CAEBIZ S4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Filias, Georges",Les prieres pour les malades et sur l'huile de l'onction dans l'Euchologe Barberini Grec 336 : Codex Vaticanus Barberinianus Graecus336.,===> Solicitar a/por: DIMED: CAEBIZ S4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Riedinger, Rudolf",Agapetos Diakonos : der Fu_rstenspiegel fu_r Kaiser Iustinianos.,===> Solicitar a/por: DIMED: CAEBIZ S4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Liveri, Angeliki",Die byzantinischen Steinreliefs des 13. und 14. Jahrhunderts im griechischen Raum.,===> Solicitar a/por: DIMED: CAEBIZ S4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Speck, Paul; Tak‡cs, Sarolta, ed.",Understanding Byzantium : studies in Byzantine historical sources.,===> Solicitar a/por: DIMED: CAEBIZ S4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anastos, Milton V.; Vryonis, Speros, ed.; Goodhue, Nicholas, ed.","Aspects of the Mind of Byzantium : political theory, theology, and ecclesiastical relations with the See of Rome.",===> Solicitar a/por: DIMED: CAEBIZ S4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Taft, Robert F.","Divine liturgies, human problems in Byzantium, Armenia, Syria and Palestine.",===> Solicitar a/por: DIMED: CAEBIZ S4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mullet, Margaret",Theophylact of Ochrid : reading the letters of a Byzantine Archbishop.,===> Solicitar a/por: DIMED: CAEBIZ S4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnitzler, Hermann",Nuevo mŽtodo para aprender lat’n : para uso privado y escolar.,===> Solicitar a/por: DIMED: W2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thorossian, H.",Historia de la literatura armenia : desde los or’genes hasta nuestros d’as.,===> Solicitar a/por: DIMED: CAEBIZ S4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hadjipaschalis, A.J. Bank of Cyprus. Cultural Foundation",Cyprus 2500 years of cartography.,===> Solicitar a/por: DIMED: CAEBIZ S4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bowba, Cecil Maurice",Una educaci—n cl‡sica.,===> Solicitar a/por: DIMED: CAEBIZ S4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Noret, Jacques",Clavis patrum graecorum.,===> Solicitar a/por: DIMED: CAEBIZ S4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pereira Campos, Adriana, comp.","Velhos temas, novas abordagens: hist—ria e direito no Brasil.",===> Solicitar a/por: DIMED: W2 (CAEBIZ S4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ladaria, Luis F.",El esp’ritu en Clemente Alejandrino.,===> Solicitar a/por: DIMED: CAEBIZ S4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rodrigues, M‡rcia Barros Ferreira",A atualidade do pensamento de Ant—nio Gramsci para a hist—ria pol’tica.,===> Solicitar a/por: DIMED: W2 (CAEBIZ S4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Spieser, Jean Michel",Autour de la Traditio Legis.,===> Solicitar a/por: DIMED: CAEBIZ S4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wal, N. van der; Lokin, J.H.A.",Historiae iuris graeco-romani delineatio: les sources du droit byzantin de 300 ˆ 1453.,===> Solicitar a/por: DIMED: CAEBIZ S4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Amoros, Le—n; Aperribay, Bernardo; Orom’, Miguel",Obras de San Buenaventura.,===> Solicitar a/por: DIMED: W2 (CAEBIZ S4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Arce, P. A.","Documentos y textos para la historia santa y sus santuarios, 1600-1622.",===> Solicitar a/por: DIMED: CAEBIZ S4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nau, Franois",Histoire et sagesse d'Ahikar l'Assyrien.,===> Solicitar a/por: DIMED: CAEBIZ S4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Egea, I.Im.",Documenta selecta ad historiam linguae graecae inlustrandam II (Medioaevii).,===> Solicitar a/por: DIMED: CAEBIZ S4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Beck, Hans Georg. Bayerische Akademie der Wissenschaften",Theorie und Praxis im Aufbau der byzantinischen Zentralverwaltung.,===> Solicitar a/por: DIMED: CAEBIZ S5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Beck, Hans Georg. Bayerische Akademie der Wissenschaften",Die Byzantiner und ihr Jenseits zur Entstehungsgeschichte einer MentalitŠt.,===> Solicitar a/por: DIMED: CAEBIZ S5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Daube, David. Bayerische Akademie der Wissenschaften",Typologie im Werk des Flavius Josephus.,===> Solicitar a/por: DIMED: CAEBIZ S5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Ioannina. Department of Archaeology,Milton Garidis (1926-1996).,===> Solicitar a/por: DIMED: CAEBIZ S5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Marava Chatzinicolau, Anna; Toufexi Paschou, Christina",Catalogue of the illuminated byzantine manuscripts of the National Library of Greece : vol. 2 Manuscripts of New Testament texts 13th-15th century.,===> Solicitar a/por: DIMED: CAEBIZ S5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Acebo Ib‡–ez, Enrique del",Representations of the space (some considerations about urban living from the points of view of M. Heidegger and G. Simmel).,===> Solicitar a/por: DIGEO: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cebri‡n, Juan Antonio; Bodega, Mar’a Isabel; Mart’n Lou, Asunci—n; El Harrak, Mariam",Migraci—n internacional contempor‡nea.,===> Solicitar a/por: DIGEO: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gonz‡lez, Myriam Susana",Participaci—n econ—mica y sectores populares en Comodoro Rivadavia en los a–os noventa.,===> Solicitar a/por: DIGEO: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hidalgo, Rodrigo; Borsdorf, Axel; S‡nchez, Rafael","Hacia la ciudad fragmentada: los barrios cerrados y el nuevo modelo de estructura urbana de las ‡reas metropolitanas de Santiago y Valpara’so, Chile.",===> Solicitar a/por: DIGEO: Hemeroteca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
