"Merlo, Gustavo Daniel. Rivero, Isidro Ariel.","La geografía lingüística y los sistemas de información geográfica. En: Semana de Geografía. 60., San Juan, 1999. Contribuciones científicas. Temas de geografía para el tercer milenio. p. 483-490: planos.",===> Solicitar a/por: Depósito Proatlas 012650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Minetti, Juan Leónidas ","Las sequías en la Argentina. En: Semana de Geografía. 60., San Juan, 1999. Contribuciones científicas. Temas de geografía para el tercer milenio. p. 491-496: gráf., plano.",===> Solicitar a/por: Depósito Proatlas 012651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Morano, Cesira J. ","Las áreas sociales del Gran San Juan. En: Semana de Geografía. 60., San Juan, 1999. Contribuciones científicas. Temas de geografía para el tercer milenio. p. 497-502: tablas, planos.",===> Solicitar a/por: Depósito Proatlas 012652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mujica, Graciela.","Variabilidad del régimen de las temperaturas de la República Argentina: búsqueda de indicadores de cambio. En: Semana de Geografía. 60., San Juan, 1999. Contribuciones científicas. Temas de geografía para el tercer milenio. p. 511-521: gráficos, planos.",===> Solicitar a/por: Depósito Proatlas 012653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Navas, María Concepción.","Mediciones en el microcentro del departamento Capital. En: Semana de Geografía. 60., San Juan, 1999. Contribuciones científicas. Temas de geografía para el tercer milenio. p. 523-532: ilustraciones, gráficos, planos.",===> Solicitar a/por: Depósito Proatlas 012654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Negro, Juana Inés ","¿Cuáles son los cambios?. En: Semana de Geografía. 60., San Juan, 1999. Contribuciones científicas. Temas de geografía para el tercer milenio. p. 533-540: tablas.",===> Solicitar a/por: Depósito Proatlas 012655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ockier, Cecilia Elisa Pobreza, marginalidad y exclusión urbana. En: Semana de Geografía. 60., San Juan, 1999. Contribuciones científicas. Temas de geografía para el tercer milenio. p. 541-547: tabla.","Pobreza, marginalidad y exclusión urbana. En: Semana de Geografía. 60., San Juan, 1999. Contribuciones científicas. Temas de geografía para el tercer milenio. p. 541-547: tabla.",===> Solicitar a/por: Depósito Proatlas 012656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pérez Romagnoli, Eduardo E.","Industrias derivadas de la vinicultura en San Juan: 1885-1930. En: Semana de Geografía. 60., San Juan, 1999. Contribuciones científicas. Temas de geografía para el tercer milenio. p. 557-566.",===> Solicitar a/por: Depósito Proatlas 012657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pérez, Mariana Alicia.","Una aproximación a la temática de la gestión de los residuos sólidos domiciliarios en la ciudad de Mar del Plata. En: Semana de Geografía. 60., San Juan, 1999. Contribuciones científicas. Temas de geografía para el tercer milenio. p. 567-570.",===> Solicitar a/por: Depósito Proatlas 012658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pizarro, Nora E. ","Area de influencia de Bahía Blanca según defunciones. En: Semana de Geografía. 60., San Juan, 1999. Contribuciones científicas. Temas de geografía para el tercer milenio. p. 571-577: tablas, planos.",===> Solicitar a/por: Depósito Proatlas 012659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Quitarrá de Maguitman, Olga Delia ","Geografía económica ante el nuevo siglo: ¿nueva disciplina o nuevos geógrafos?. En: Semana de Geografía. 60., San Juan, 1999. Contribuciones científicas. Temas de geografía para el tercer milenio. p. 609-614.",===> Solicitar a/por: Depósito Proatlas 012660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rojo Sanz, Gabriela.","Areas de influencia de los centros de salud de Pocito. En: Semana de Geografía. 60., San Juan, 1999. Contribuciones científicas. Temas de geografía para el tercer milenio. p. 615-623: gráficos, planos.",===> Solicitar a/por: Depósito Proatlas 012661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Veneziano, Marcelo Francisco ","Mar del Plata-Necochea: ¿un potencial eje de desarrollo portuario argentino de cara al siglo XXI?. En: Semana de Geografía. 60., San Juan, 1999. Contribuciones científicas. Temas de geografía para el tercer milenio. p. 637-644: tablas, plano.",===> Solicitar a/por: Depósito Proatlas 012662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Verdera, Gloria Isabel.","La problemática ambiental del ruido en la ciudad de Bahía Blanca: cabecera del corredor bioceánico sur. En: Semana de Geografía. 60., San Juan, 1999. Contribuciones científicas. Temas de geografía para el tercer milenio. p. 645-655.",===> Solicitar a/por: Depósito Proatlas 012663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vidal-Koppmann, Sonia","Countries y barrios cerrados: nuevas formas de urbanización para el tercer milenio. En: Semana de Geografía. 60., San Juan, 1999. Contribuciones científicas. Temas de geografía para el tercer milenio. p. 657-665: tabla.",===> Solicitar a/por: Depósito Proatlas 012664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Villavicencio, Alberto Roque ","Mar del Plata en la red de mercociudades: el desafío ante el siglo XXI. En: Semana de Geografía. 60., San Juan, 1999. Contribuciones científicas. Temas de geografía para el tercer milenio. p. 667-675: tablas, plano.",===> Solicitar a/por: Depósito Proatlas 012665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires. Municipalidad.,"Plan de renovación urbana de la zona sur de la ciudad de Buenos Aires. Buenos Aires, 1971. xxiv, 287 p.: tablas, gráficos, planos; 35 cm.",===> Solicitar a/por: Depósito Proatlas 012666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Armentano de Hassan, Clara Angela; García, Alicia Irene; Martí, Angela Sara; Olarte de Roldán, Elena Carmen ","Geografía turística de la provincia de Tucumán: su problemática. En: Semana de Geografía. 60., San Juan, 1999. Contribuciones científicas; Temas de geografía para el tercer milenio. p. 61-71: gráficos.",===> Solicitar a/por: Depósito Proatlas 012667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ercolani, Patricia Susana; Vaquero, María del Carmen ","Estrategias de desarrollo regional a través del turismo: sudoeste de la provincia de Buenos Aires. En: Semana de Geografía. 60., San Juan, 1999. Contribuciones científicas; Temas de geografía para el tercer milenio. p. 207-213: plano.",===> Solicitar a/por: Depósito Proatlas 012668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"García, Mónica Cristina ","Situación actual y perspectivas de los corredores productivo y turístico del sudeste bonaerense. En: Semana de Geografía. 60., San Juan, 1999. Contribuciones científicas; Temas de geografía para el tercer milenio. p. 297-305: tablas.",===> Solicitar a/por: Depósito Proatlas 012669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Martín, Fanny Mabel.","Rumbos promisorios para la zona portuaria bahiense y la economía de la región. En: Semana de Geografía. 60., San Juan, 1999. Contribuciones científicas; Temas de geografía para el tercer milenio. p. 455-461.",===> Solicitar a/por: Depósito Proatlas 012670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sánchez Rojas, Emilia Irene.","Condiciones naturales de los asentamientos de Los Berros, Divisadero, Cieneguita y el problema aluvional: San Juan. En: Semana de Geografía. 60., San Juan, 1999. Contribuciones científicas; Temas de geografía para el tercer milenio. p. 625-630: plano.",===> Solicitar a/por: Depósito Proatlas 012671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iannelli, Norberto","La República Argentina y las negociaciones internacionales en materia de contrataciones públicas. En: Boletín Informativo Techint. Buenos Aires, jul-set 1999. n. 299. p. 33-60: tablas.",===> Solicitar a/por: Depósito Proatlas 012672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lugones, Gustavo; Sierra, Pablo H.","Políticas para la consolidación de los sistemas locales de innovación. En: Boletín Informativo Techint. Buenos Aires, jul-set 1999. n. p. 61-92: tablas.",===> Solicitar a/por: Depósito Proatlas 012673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paranacidade.,"Missão. Compromissos. Diretrizes. Objetivos. Fundo Estadual de Devenvolvimento Urbano, (FDU). Paraná urbano. Parcerias. Publicações e divulgação. Curitiba, 1998. 8 p.: planos; 21 x 30 cm.",===> Solicitar a/por: Depósito Proatlas 012674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Prud'Homme, Rémy","State and local public finance in Paraná: structure and issues. Curitiba: Secretaria de Estado do Desenvolvimento Urbano / Paranacidade, 1998. v, 37 p.: tablas, gráficos; 30 cm.: 2)",===> Solicitar a/por: Depósito Proatlas 012675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Guarda, Gian Carlo","A proposed method for distributing the urban development fund credit resources to the municipalities of Paraná. Curitiba: Secretaria de Estado do Desenvolvimento Urbano / Paranacidade, 1998. v, 24 p.: tablas, gráficos, planos; 30 cm. (Paranacidade technical series: 1)",===> Solicitar a/por: Depósito Proatlas 012676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Saad, Paulo Murad","Recent migration in the state of Paraná. Curitiba: Secretaria de Estado do Desenvolvimento Urbano / Paranacidade, 1998. v, 29 p.: tablas, gráficos; 30 cm. (Paranacidade technical series: 4)",===> Solicitar a/por: Depósito Proatlas 012677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Meira, Jeronimo","Impact of intergovernmental transfers on Paraná municipalities tax efficciency. Curitiba: Secretaria de Estado do Desenvolvimento Urbano / Paranacidade, 1998. v, 33 p.: tablas, planos; 30 cm. (Paranacidade technical series: 3)",===> Solicitar a/por: Depósito Proatlas 012678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Argentina. CFI. Comité de Estudios de Aguas Subterráneas del Nor-Este, Buenos Aires.","Contribución al estudio geohidrológico del noreste de la provincia de Buenos Aires. Buenos Aires, 1973. 2 v.: gráficos, tablas, planos; 25 cm.; 43 x 55 cm. (Serie técnica: 24)",===> Solicitar a/por: Depósito Proatlas 012679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vicente López. Municipalidad.,"Planos. Olivos: Departamento Técnico de Planeamiento, 1969/70. 10 planos",===> Solicitar a/por: Depósito Proatlas 012680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vicente López. Municipalidad.,"Planos. Olivos: Departamento Técnico de Planeamiento, 1979. 8 planos",===> Solicitar a/por: Depósito Proatlas 012681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Universidad de Buenos Aires. Facultad de Arquitectura y Urbanismo. Curso Superior de Urbanismo.,"Investigación urbana de San Vicente. Buenos Aires, 1954. 52 gráficos y planillas; 36 cm.",===> Solicitar a/por: Depósito Proatlas 012682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. INDEC.,"Origen provincial de las exportaciones. Buenos Aires, 1999-. v.: tablas, gráficos, planos; 25 cm.",===> Solicitar a/por: Depósito Proatlas 012683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina. INDEC.,"Grandes empresas en la Argentina: 1993-1997. Buenos Aires, 1999. 378 p.: tablas, gráficos; 25 cm.",===> Solicitar a/por: Depósito Proatlas 012684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Seminario Taller sobre Transporte Urbano. 2., Rosario, 1983.","Los problemas del transporte en centros urbanos del país. Rosario, 1983. 30 h.; 30 cm.",===> Solicitar a/por: Depósito Proatlas 012685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jornadas Nacionales de Planeamiento Municipal, de Ecología Urbana y Medio Ambiente. 1., Morón, 1983.","Objetivos, programa, comisiones. Morón: Universidad de Morón, 7 h.; 34 cm.",===> Solicitar a/por: Depósito Proatlas 012686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jornadas Nacionales de Planeamiento Municipal, de Ecología Urbana y Medio Ambiente. 1., Morón, 1983. ","Conclusiones y recomendaciones. Morón: Universidad de Morón, 28 h.; 30 cm.",===> Solicitar a/por: Depósito Proatlas 012687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congreso Argentino de Arquitectura Paisajista. 1., Buenos Aires, 1975.","La arquitectura paisajista en la Argentina, pasado, presente y futuro: objetivos, programa y conclusiones. Buenos Aires, 1975. 5 h.; 34 cm.",===> Solicitar a/por: Depósito Proatlas 012688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congreso Argentino de Higiene de las Ciudades. 1., Buenos Aires, 1953.","Temario y Boletines informativos nº 0-3. Buenos Aires, 1953. 13 h.; 35 cm.",===> Solicitar a/por: Depósito Proatlas 012689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jornadas Argentinas de Arquitectos. 12., Santa Fe, 1981.","El hábitat rural: temario y reglamento. Santa Fe, 1981. 10 h.; 22 cm.",===> Solicitar a/por: Depósito Proatlas 012690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Seminario de Transporte Urbano. 2., Rosario, 1983.","El transporte urbano en las ciudades del interior del país: conclusiones. Rosario, 1983. 20 h.; 35 cm.",===> Solicitar a/por: Depósito Proatlas 012691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GAEA Sociedad Argentina de Estudios Geográficos, Buenos Aires.","Estudios y excursiones. Buenos Aires: GAEA, 1965. 23 p.: gráf., 3 planos; 27 cm.",===> Solicitar a/por: Depósito Proatlas 012692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Semana de Geografía. 34., Buenos Aires, 1972. = Congreso Internacional de Geografía","Resúmenes de los trabajos presentados. Buenos Aires: GAEA Sociedad Argentina de Estudios Geográficos, 1972. 56 p.; 23 cm.",===> Solicitar a/por: Depósito Proatlas 012693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Grondona, Mario Francisco","Estado actual de las investigaciones en el campo de la geografía física y biológica. En: Semana de Geografía. 34., Buenos Aires, 1972. Resúmenes de los trabajos presentados. p. 8-9.",===> Solicitar a/por: Depósito Proatlas 012694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pérez, Herminio H. ","Los recursos hídricos superficiales de la República Argentina. En: Semana de Geografía. 34., Buenos Aires, 1972. Resúmenes de los trabajos presentados. p. 11-12.",===> Solicitar a/por: Depósito Proatlas 012695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brignone, M. G.","Contribución a la geomorfología del sector: Resistencia-Puerto Vilelas a Confluencia. En: Semana de Geografía. 34., Buenos Aires, 1972. Resúmenes de los trabajos presentados. p. 14.",===> Solicitar a/por: Depósito Proatlas 012696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Scoppa, Carlos O. Salazar Lea Plaza, Juan Carlos.","Delimitación de subregiones geomorfológicas en la pampa deprimida y sus relaciones edafogenéticas. En: Semana de Geografía. 34., Buenos Aires, 1972. Resúmenes de los trabajos presentados. p. 18.",===> Solicitar a/por: Depósito Proatlas 012697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aranovich, Carmen; González, Dora R.","Evolución histórica de la población en los 15 partidos de la provincia de Buenos Aires que integran la región Comahue. En: Semana de Geografía. 34., Buenos Aires, 1972. Resúmenes de los trabajos presentados. p. 20-21.",===> Solicitar a/por: Depósito Proatlas 012698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moreno, María Aurora; Ardiles, Pedro H.","Transporte urbano de pasajeros en San Miguel de Tucumán. En: Semana de Geografía. 34., Buenos Aires, 1972. Resúmenes de los trabajos presentados. p. 23.",===> Solicitar a/por: Depósito Proatlas 012699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pérez, Martín ","Geografía agraria. En: Semana de Geografía. 34., Buenos Aires, 1972. Resúmenes de los trabajos presentados. p. 26-27.",===> Solicitar a/por: Depósito Proatlas 012700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sidoti, Juan A.; Agüero, Ricardo Oscar; Safar, Yolanda ","Integración del área industrial de Ensenada. En: Semana de Geografía. 34., Buenos Aires, 1972. Resúmenes de los trabajos presentados. p. 29-30.",===> Solicitar a/por: Depósito Proatlas 012701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"González de Lazarovich, Ana María ","Cabra Corral. En: Semana de Geografía. 34., Buenos Aires, 1972. Resúmenes de los trabajos presentados. p. 31.",===> Solicitar a/por: Depósito Proatlas 012702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gallardo, Mabel G.","Crecimiento urbano y jerarquización de las ciudades santafesinas. En: Semana de Geografía. 34., Buenos Aires, 1972. Resúmenes de los trabajos presentados. p. 34.",===> Solicitar a/por: Depósito Proatlas 012703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" Fernández Pico, Sergio","Incidencia del crecimiento urbano en el ordenamiento del espacio físico. En: Semana de Geografía. 34., Buenos Aires, 1972. Resúmenes de los trabajos presentados. p. 34-35.",===> Solicitar a/por: Depósito Proatlas 012704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Duprat, Juan E. M.","Evolución urbana en el territorio argentino. En: Semana de Geografía. 34., Buenos Aires, 1972. Resúmenes de los trabajos presentados. p. 35.",===> Solicitar a/por: Depósito Proatlas 012705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Etchepareborda, Pedro ","La vocación geográfica y el desarrollo territorial en la tradición urbanística argentina. En: Semana de Geografía. 34., Buenos Aires, 1972. Resúmenes de los trabajos presentados. p. 36-37.",===> Solicitar a/por: Depósito Proatlas 012706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kollmann de Curutchet, Marta Isabel ","Eficiencia funcional de centros de servicios de la provincia de Buenos Aires. En: Semana de Geografía. 34., Buenos Aires, 1972. Resúmenes de los trabajos presentados. p. 37.",===> Solicitar a/por: Depósito Proatlas 012707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Inchauspe, Osvaldo ","La metodología estructural en la caracterización de regiones homogéneas. En: Semana de Geografía. 34., Buenos Aires, 1972. Resúmenes de los trabajos presentados. p. 41.",===> Solicitar a/por: Depósito Proatlas 012708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
